instructor,instructor_first_name,course,course_name,num_excellence_awards,num_outstanding_awards,uiuc_award,national_award,rmp_num_reviews,rmp_rating,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,term,num_sections,gened,num_semesters,num_students,avg_gpa,total_faculty_awards,teaching_next_semester
Todorova,Maria,HIST 354: Twentieth Century Europe,Twentieth Century Europe,8.0,0.0,[],[],0.0,,0.12121212121212122,0.3939393939393939,0.18181818181818182,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.0,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,"['fa2019', 'sp2017', 'sp2018', 'sp2021']",4.0,,4,33.0,3.3739393939393936,0,False
Allen,Ryan,HIST 354: Twentieth Century Europe,Twentieth Century Europe,3.0,0.0,[],[],0.0,,0.0,0.5454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.13636363636363635,['fa2021'],1.0,,1,22.0,3.2586363636363633,0,False
Todorova,Maria,HIST 356: The Modern Balkans through Literature and Film,The Modern Balkans through Literature and Film,8.0,0.0,[],[],0.0,,0.047619047619047616,0.38095238095238093,0.2857142857142857,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,"['sp2020', 'sp2021']",2.0,,2,21.0,3.0799999999999996,0,False
Djordjevic,Stefan,HIST 356: The Modern Balkans through Literature and Film,The Modern Balkans through Literature and Film,0.0,3.0,[],[],0.0,,0.17142857142857143,0.37142857142857144,0.11428571428571428,0.17142857142857143,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,['fa2023'],1.0,,1,35.0,3.6282857142857146,0,False
Micale,Mark,HIST 357: Modern France,Modern France,0.0,4.0,['Campus Award for Excellence in Undergraduate Teaching – Faculty'],[],49.0,4.4,0.13333333333333333,0.6,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2023'],1.0,,1,30.0,3.833666666666667,1,False
Gilbert,Daniel,HIST 358: History Harvest: Collaborative Digital Public History,History Harvest: Collaborative Digital Public History,3.0,1.0,[],[],0.0,,0.27586206896551724,0.4482758620689655,0.1724137931034483,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2023'],1.0,,1,29.0,3.8168965517241378,0,False
Chettiar,Teri,HIST 364: The Science of Human Nature,The Science of Human Nature,6.0,2.0,[],[],8.0,3.5,0.04,0.24,0.2,0.24,0.16,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.04,"['sp2023', 'sp2021']",1.0,,2,25.0,3.32,0,False
Djordjevic,Stefan,HIST 365: Fict & Historical Imagination,Fict &amp; Historical Imagination,0.0,3.0,[],[],0.0,,0.16216216216216217,0.4864864864864865,0.1891891891891892,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,['sp2024'],1.0,,1,37.0,3.6762162162162157,0,False
Jaimes,Marco,HIST 365: Fict & Historical Imagination,Fict &amp; Historical Imagination,8.0,4.0,[],[],0.0,,0.0,0.4117647058823529,0.28431372549019607,0.10784313725490197,0.08823529411764706,0.0196078431372549,0.0,0.0392156862745098,0.0196078431372549,0.0,0.0,0.0,0.029411764705882353,"['fa2021', 'fa2023', 'fa2024', 'fa2025']",3.0,,3,102.0,3.4778431372549017,0,True
Toups,Eric,HIST 365: Fict & Historical Imagination,Fict &amp; Historical Imagination,0.0,0.0,[],[],0.0,,0.125,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,['sp2023'],1.0,,1,24.0,3.15375,0,False
Hogarth,Rana,HIST 367: History of Western Medicine,History of Western Medicine,4.0,11.0,"['Campus Award for Excellence in Undergraduate Teaching – Faculty', ""LAS - Dean's Awards for Excellence in Undergraduate Teaching""]",[],6.0,4.5,0.0,0.3333333333333333,0.2962962962962963,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,"['sp2021', 'sp2018']",1.0,,2,27.0,3.3588888888888886,2,False
Morrissey,Robert,HIST 370: Colonial America,Colonial America,5.0,0.0,[],[],0.0,,0.06666666666666667,0.6333333333333333,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,"['sp2023', 'fa2017']",1.0,,2,30.0,3.633666666666667,0,False
Morrissey,Robert,HIST 371: The American Revolution,The American Revolution,5.0,0.0,[],[],0.0,,0.07272727272727272,0.4727272727272727,0.07272727272727272,0.12727272727272726,0.09090909090909091,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.01818181818181818,0.0,0.01818181818181818,"['sp2018', 'sp2021', 'sp2022']",3.0,,3,55.0,3.4605454545454544,0,False
Day,Thomas,"HIST 372: America's Republic, 1780-1880","America's Republic, 1780-1880",0.0,1.0,[],[],0.0,,0.6,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.05714285714285714,"['fa2020', 'fa2021']",2.0,,2,35.0,3.5905714285714287,0,False
Day,Thomas,HIST 374: Civil War and Reconstruction,Civil War and Reconstruction,0.0,1.0,[],[],0.0,,0.2647058823529412,0.3382352941176471,0.08823529411764706,0.07352941176470588,0.08823529411764706,0.0,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.0,0.04411764705882353,"['sp2021', 'sp2022']",2.0,,2,68.0,3.4117647058823533,0,False
Diaz,Maria,HIST 374: Civil War and Reconstruction,Civil War and Reconstruction,0.0,1.0,[],[],0.0,,0.0,0.6071428571428571,0.25,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,['fa2024'],1.0,,1,28.0,3.5603571428571428,0,False
Beck,David,HIST 381: Urban History,Urban History,3.0,0.0,[],[],0.0,,0.13333333333333333,0.23333333333333334,0.2,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.03333333333333333,['sp2024'],1.0,,1,30.0,3.2006666666666663,0,False
Steinberg,Mark,HIST 381: Urban History,Urban History,3.0,3.0,[],[],14.0,5.0,0.10714285714285714,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.0,"['sp2021', 'sp2018']",1.0,,2,28.0,3.214642857142857,0,False
Burgos,Adrian,HIST 381: Urban History,Urban History,3.0,9.0,[],[],19.0,4.6,0.03571428571428571,0.75,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,['fa2024'],1.0,,1,28.0,3.797857142857143,0,False
Burgos,Adrian,HIST 390: Integration & American Sports,Integration & American Sports,3.0,9.0,[],[],19.0,4.6,0.03508771929824561,0.45614035087719296,0.2982456140350877,0.08771929824561403,0.03508771929824561,0.0,0.017543859649122806,0.017543859649122806,0.0,0.0,0.05263157894736842,0.0,0.0,"['fa2016', 'fa2018', 'fa2020', 'fa2021', 'fa2022']",5.0,,5,57.0,3.5854385964912283,0,False
Gilbert,Daniel,HIST 392: The 1960s in the U.S.,The 1960s in the U.S.,3.0,1.0,[],[],0.0,,0.1724137931034483,0.27586206896551724,0.3448275862068966,0.1724137931034483,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2021'],1.0,,1,29.0,3.7248275862068962,0,False
Reagan,Leslie,HIST 392: The 1960s in the U.S.,The 1960s in the U.S.,1.0,0.0,[],[],19.0,2.1,0.0,0.5925925925925926,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,['fa2024'],1.0,,1,27.0,3.4566666666666666,0,False
Denby,Eric,HIST 392: The 1960s in the U.S.,The 1960s in the U.S.,0.0,0.0,[],[],0.0,,0.29411764705882354,0.5294117647058824,0.11764705882352941,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2022'],1.0,,1,34.0,3.9023529411764706,0,False
Barrett,Marsha,HIST 394: Hidden Political Figures,Hidden Political Figures,9.0,0.0,[],[],0.0,,0.24074074074074073,0.35185185185185186,0.16666666666666666,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,"['fa2018', 'fa2021', 'fa2023', 'sp2025']",3.0,"Humanities - Hist & Phil, Camp Honors/Chanc Schol",3,54.0,3.6051851851851846,0,False
Reagan,Leslie,"HIST 400: War, Soc, Politics, & Culture","War, Soc, Politics, &amp; Culture",1.0,0.0,[],[],19.0,2.1,0.0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.125,"['fa2022', 'sp2019', 'fa2023', 'fa2024']",1.0,,4,24.0,3.0700000000000003,0,False
Hertzman,Marc,HIST 405: History of Brazil from 1808,History of Brazil from 1808,6.0,3.0,[],[],10.0,4.4,0.038461538461538464,0.5,0.3076923076923077,0.038461538461538464,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,"['sp2023', 'fa2020']",1.0,,2,26.0,3.667692307692308,0,False
Wilson,Roderick,HIST 427: Twentieth-Century Japan,Twentieth-Century Japan,4.0,2.0,[],[],29.0,3.0,0.0,0.5909090909090909,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,['fa2021'],1.0,,1,22.0,3.590909090909091,0,False
Djordjevic,Stefan,HIST 439: The Ottoman Empire,The Ottoman Empire,0.0,3.0,[],[],0.0,,0.12903225806451613,0.4838709677419355,0.12903225806451613,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2022', 'fa2025']",1.0,,1,31.0,3.7525806451612906,0,True
Mathisen,Ralph,HIST 440: Roman Republic to 44 B C,Roman Republic to 44 B C,12.0,4.0,[],[],38.0,4.4,0.18181818181818182,0.6818181818181818,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'fa2021']",2.0,,2,22.0,3.924545454545455,0,False
Whittington,Anna,HIST 462: Soviet Union Since 1917,Soviet Union Since 1917,3.0,1.0,[],[],0.0,,0.0,0.2553191489361702,0.23404255319148937,0.19148936170212766,0.1702127659574468,0.0425531914893617,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.02127659574468085,0.02127659574468085,"['fa2022', 'fa2023', 'sp2025']",2.0,,2,47.0,3.2910638297872334,0,False
Beck,David,HIST 488: The American Political Divide,The American Political Divide,3.0,0.0,[],[],0.0,,0.047619047619047616,0.2857142857142857,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,"['sp2023', 'sp2024', 'sp2025']",1.0,,2,21.0,3.0638095238095238,0,False
Zhou,Peng,HK 100: Walking & Movement Wellness,Walking & Movement Wellness,0.0,0.0,[],[],0.0,,0.0,0.9642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2024'],1.0,,1,28.0,3.9525,0,False
Assis Alves Siqueira,Vitor,HK 100: Weight Training I,Weight Training I,0.0,0.0,[],[],0.0,,0.0,0.7692307692307693,0.0,0.0,0.11538461538461539,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,['fa2024'],1.0,,1,26.0,3.576923076923077,0,False
Voss,Stephanie,HK 100: YOGA,YOGA,0.0,0.0,[],[],0.0,,0.0,0.9636363636363636,0.0,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",2.0,,1,55.0,3.9454545454545453,0,False
Guo,Jiaqi,HK 103: Badminton,Badminton,0.0,0.0,[],[],0.0,,0.0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",1.0,,1,31.0,3.935483870967742,0,False
Wilcher,Kortney,HK 103: Badminton,Badminton,0.0,0.0,[],[],0.0,,0.1509433962264151,0.7358490566037735,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",2.0,,1,53.0,3.9309433962264153,0,False
Clarke,Caitlin,HK 104: Ice Skating,Ice Skating,14.0,4.0,[],[],11.0,4.6,0.002680965147453083,0.871313672922252,0.0,0.0,0.06166219839142091,0.0,0.0,0.032171581769437,0.0,0.0,0.00804289544235925,0.0,0.024128686327077747,"['fa2024', 'sp2025', 'fa2025']",10.0,,1,373.0,3.753351206434316,0,True
Harrison,Zachary,HK 106: Basketball,Basketball,0.0,0.0,[],[],0.0,,0.0,0.8636363636363636,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,"['fa2024', 'sp2025']",1.0,,1,22.0,3.727272727272727,0,False
Munoz,Edgar,HK 106: Basketball,Basketball,0.0,0.0,[],[],0.0,,0.7777777777777778,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",1.0,,1,27.0,3.962962962962963,0,False
Huang,Yi-Heng,HK 106: Volleyball,Volleyball,0.0,0.0,[],[],0.0,,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,"['fa2024', 'sp2025']",1.0,,1,35.0,3.914285714285714,0,False
Witte,Paige,HK 106: Volleyball,Volleyball,0.0,0.0,[],[],0.0,,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",1.0,,1,35.0,3.942857142857143,0,False
Schwingel,Andiara,HK 109: Stress Management,Stress Management,11.0,3.0,['Campus Award for Excellence in Undergraduate Teaching – Faculty'],[],8.0,4.5,0.6411764705882353,0.1588235294117647,0.0803921568627451,0.0392156862745098,0.0196078431372549,0.023529411764705882,0.013725490196078431,0.00196078431372549,0.0058823529411764705,0.00196078431372549,0.00196078431372549,0.00392156862745098,0.00784313725490196,['fa2024'],2.0,,1,510.0,3.8001960784313717,1,False
Ensign,Julene,HK 109: Stress Management,Stress Management,3.0,1.0,[],[],0.0,,0.6411764705882353,0.1588235294117647,0.0803921568627451,0.0392156862745098,0.0196078431372549,0.023529411764705882,0.013725490196078431,0.00196078431372549,0.0058823529411764705,0.00196078431372549,0.00196078431372549,0.00392156862745098,0.00784313725490196,"['fa2024', 'sp2025', 'fa2025']",2.0,,1,510.0,3.8001960784313717,0,True
Elias Lamas,Aline,HK 110: Contemporary Health,Contemporary Health,0.0,2.0,[],[],0.0,,0.21728395061728395,0.4148148148148148,0.14320987654320988,0.056790123456790124,0.03950617283950617,0.03209876543209877,0.019753086419753086,0.0024691358024691358,0.022222222222222223,0.0049382716049382715,0.0024691358024691358,0.0024691358024691358,0.04197530864197531,"['fa2024', 'sp2025', 'fa2025']",2.0,Social & Beh Sci - Soc Sci,1,405.0,3.5460740740740744,0,True
Sauda,Tonazzina,HK 111: Introduction to Public Health,Introduction to Public Health,0.0,0.0,[],[],0.0,,0.13333333333333333,0.4666666666666667,0.16666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,['fa2024'],1.0,Social & Beh Sci - Soc Sci,1,30.0,3.700333333333333,0,False
Schwingel,Andiara,HK 111: Introduction to Public Health,Introduction to Public Health,11.0,3.0,['Campus Award for Excellence in Undergraduate Teaching – Faculty'],[],8.0,4.5,0.5514285714285714,0.26571428571428574,0.054285714285714284,0.02,0.022857142857142857,0.014285714285714285,0.008571428571428572,0.017142857142857144,0.005714285714285714,0.0,0.005714285714285714,0.0,0.03428571428571429,['fa2024'],1.0,Social & Beh Sci - Soc Sci,1,350.0,3.710628571428571,1,False
